4702 FAIRWAY DR	UNINCORPORATED	35126	FAIRWAY LN / ROPER RD	PALMERDALE FD (STATION 2)	PFD_1	443	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
4702 FAIRWAY LN	UNINCORPORATED	35126	CUMBERLAND HILLS RD / FAIRWAY DR	PALMERDALE FD (STATION 2)	PFD_1	443	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
4702 HONEYSUCKLE RD	WEST JEFFERSON	35130	MONTVIEW ST / W JEFFERSON RD	WEST JEFFERSON FD	WEST_JEFFERSON_FD	419	1. BIRMINGHAM FD | 2. ADAMSVILLE FD | 3. BAGLEY FD | 4. SHADY GROVE FD | 5. GRAYSVILLE FD | 6. BIRMINGPORT FD
4702 INNSBROOKE PKWY	PINSON	35126	LAKES EDGE LN / BRITTANY PL	PALMERDALE FD (STATION 2)	PFD_1	445	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
4702 LITTLE DR	BESSEMER	35022	PRINCE ST	BESSEMER FD	BESSEMER_FD	489	1. HUEYTOWN FD | 2. EASTERN VALLEY FD | 3. MCCALLA FD | 4. MCADORY FD | 5. BRIGHTON FD | 6. BIRMINGHAM FD | 7. LIPSCOMB FD | 8. INDIAN FORD FD | 9. HOOVER FD
4702 MAIN ST	BRIGHTON	35020	47TH ST / PUBLIC ALY	BRIGHTON FD	BRIGHTON_FD	490	1. MIDFIELD FD | 2. BIRMINGHAM FD | 3. BESSEMER FD
4702 MCCLAIN ST	BRIGHTON	35020	PUBLIC ALY / 6TH AVE	BRIGHTON FD	BRIGHTON_FD	490	1. BESSEMER FD | 2. MIDFIELD FD | 3. BIRMINGHAM FD
4702 MISTY RIDGE CIR	TRUSSVILLE	35235	MISTY RIDGE DR / GARY MAC DR	TRUSSVILLE FD (STATION 4)	TRUSS_401	444	1. BIRMINGHAM FD
4702 OLD RAILROAD RD	BESSEMER	35022	VERIFY - CROSS STREETS UNAVAILABLE	BESSEMER FD	BESSEMER_FD	487	1. BIRMINGHAM FD | 2. HOOVER FD | 3. EASTERN VALLEY FD | 4. MCADORY FD | 5. INDIAN FORD FD | 6. LIPSCOMB FD | 7. BRIGHTON FD | 8. HUEYTOWN FD | 9. MCCALLA FD
4702 PINE VALLEY DR	UNINCORPORATED	35022	WINGED FOOT WAY / BENT BROOK DR	MCADORY FD	MCADORY_FD_1	VERIFY - NO BEAT MATCH	1. BESSEMER FD | 2. EASTERN VALLEY FD | 3. HELENA FD | 4. INDIAN FORD FD
4702 SUMMER PLACE PKWY	HOOVER	35244	LORNA RD	HOOVER FD	HOOVER_FD	469	1. ROCKY RIDGE FD | 2. HELENA FD | 3. NORTH SHELBY FD | 4. BESSEMER FD | 5. BIRMINGHAM FD | 6. HOMEWOOD FD | 7. INDIAN FORD FD | 8. REX LAKE FD
4702 THORNHILL RD	GARDENDALE	35071	BROOKLINE RD / CROSSOVER DR	GARDENDALE FD	GARDENDALE_FD	421	1. MOUNT OLIVE FD | 2. BROOKSIDE FD | 3. FORESTDALE FD | 4. FULTONDALE FD | 5. GLENNWOOD FD | 6. MORRIS FD
4702 TREE CROSSING PKWY	HOOVER	35244	JOHN HAWKINS PKWY / JOHN HAWKINS PKWY & TRACE CROSSINGS DR	HOOVER FD	HOOVER_FD	487	1. ROCKY RIDGE FD | 2. BESSEMER FD | 3. HELENA FD | 4. INDIAN FORD FD | 5. BIRMINGHAM FD | 6. NORTH SHELBY FD | 7. HOMEWOOD FD | 8. REX LAKE FD
4702 VINES AVE	BRIGHTON	35020	47TH ST & PUBLIC ALY / PUBLIC ALY	BRIGHTON FD	BRIGHTON_FD	490	1. MIDFIELD FD | 2. BESSEMER FD | 3. BIRMINGHAM FD
4703 4TH AVE S	BIRMINGHAM	35222	47TH ST S / 48TH ST S	BIRMINGHAM FD	1003	465	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
4703 ALTON CT	IRONDALE	35210	ALTON RD	IRONDALE FD	IRONDALE_FD	447	1. BIRMINGHAM FD | 2. REX LAKE FD | 3. MOUNTAIN BROOK FD | 4. TRUSSVILLE FD
4703 BROOK CREST LN	PINSON	35126	BROOK CREST WAY / ASHBERRY DR	PALMERDALE FD (STATION 2)	PFD_1	443	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
4703 CALDWELL MILL RD	UNINCORPORATED	35243	SHADY WATERS LN / CAHAWBA TRL		E102_R111	467	1. ROCKY RIDGE FD | 2. HOOVER FD | 3. BIRMINGHAM FD | 4. MOUNTAIN BROOK FD
4703 CHRIS DR	TRUSSVILLE	35235	MISTY RIDGE DR / MOOTS CIR	TRUSSVILLE FD (STATION 4)	TRUSS_401	444	1. BIRMINGHAM FD
4703 CHRISTIE LN	UNINCORPORATED	35216	CHRISTIE CIR / OLD ROCKY RIDGE RD	ROCKY RIDGE FD (STATION 1)	RRST1_A	467	1. HOOVER FD | 2. NORTH SHELBY FD
4703 CLUBVIEW DR	UNINCORPORATED	35022	LETSON FARMS PKWY / N CLUBVIEW DR & S CLUBVIEW CIR	MCADORY FD	MCADORY_FD_1	486	1. BESSEMER FD | 2. EASTERN VALLEY FD | 3. HELENA FD | 4. INDIAN FORD FD
4703 COTSWOLD LN	BIRMINGHAM	35242	AMBERLY DR / BIBURY CIR	BIRMINGHAM FD	3201	VERIFY - NO BEAT MATCH	1. REX LAKE FD | 2. ROCKY RIDGE FD | 3. IRONDALE FD | 4. HOOVER FD
4703 HONEYSUCKLE RD	WEST JEFFERSON	35130	MONTVIEW ST / W JEFFERSON RD	WEST JEFFERSON FD	WEST_JEFFERSON_FD	419	1. BIRMINGHAM FD | 2. ADAMSVILLE FD | 3. BAGLEY FD | 4. SHADY GROVE FD | 5. GRAYSVILLE FD | 6. BIRMINGPORT FD
4703 MELISSA WAY	VESTAVIA HILLS	35243	SUMMIT DR	VESTAVIA FD	VESTAVIA_FD	466	1. MOUNTAIN BROOK FD | 2. ROCKY RIDGE FD | 3. BIRMINGHAM FD | 4. REX LAKE FD | 5. HOMEWOOD FD | 6. IRONDALE FD | 7. HOOVER FD
4703 MISTY RIDGE CIR	TRUSSVILLE	35235	MISTY RIDGE DR / GARY MAC DR	TRUSSVILLE FD (STATION 4)	TRUSS_401	444	1. BIRMINGHAM FD
4703 QUARTER STAFF RD	UNINCORPORATED	35223	NOTTINGHAM LN / MILL SPRINGS RD		MT BROOK FIRE DUES	465	1. MOUNTAIN BROOK FD | 2. BIRMINGHAM FD | 3. IRONDALE FD | 4. ROCKY RIDGE FD
4703 RIME VILLAGE DR	HOOVER	35216	VERIFY - CROSS STREETS UNAVAILABLE	HOOVER FD	HOOVER_FD	467	1. ROCKY RIDGE FD | 2. NORTH SHELBY FD | 3. BESSEMER FD | 4. HELENA FD | 5. HOMEWOOD FD | 6. BIRMINGHAM FD | 7. REX LAKE FD | 8. INDIAN FORD FD
4703 ROSSER LOOP DR	UNINCORPORATED	35022	ROSSER LN / ROSSER TRL	EASTERN VALLEY FD	EVFD_1	487	1. BESSEMER FD | 2. MCADORY FD
4703 ROUND FOREST DR	IRONDALE	35213	STONEWALL DR / ROUND FOREST CIR	IRONDALE FD	IRONDALE_FD	465	1. MOUNTAIN BROOK FD | 2. BIRMINGHAM FD | 3. REX LAKE FD | 4. TRUSSVILLE FD
4703 SILAS AVE	HOOVER	35244	VERIFY - CROSS STREETS UNAVAILABLE	HOOVER FD	HOOVER_FD	487	1. BESSEMER FD | 2. ROCKY RIDGE FD | 3. BIRMINGHAM FD | 4. INDIAN FORD FD | 5. HELENA FD | 6. HOMEWOOD FD | 7. NORTH SHELBY FD | 8. REX LAKE FD
4703 TREE CROSSING PKWY	HOOVER	35244	JOHN HAWKINS PKWY / JOHN HAWKINS PKWY & TRACE CROSSINGS DR	HOOVER FD	HOOVER_FD	487	1. ROCKY RIDGE FD | 2. BESSEMER FD | 3. HELENA FD | 4. INDIAN FORD FD | 5. BIRMINGHAM FD | 6. NORTH SHELBY FD | 7. HOMEWOOD FD | 8. REX LAKE FD
4703 VINES AVE	BRIGHTON	35020	47TH ST & PUBLIC ALY / PUBLIC ALY	BRIGHTON FD	BRIGHTON_FD	490	1. MIDFIELD FD | 2. BIRMINGHAM FD | 3. BESSEMER FD
4703 VINTAGE LN	UNINCORPORATED	35244	CHABLIS WAY / WINE RIDGE DR	NORTH SHELBY FD (SHELBY COUNTY)	NORTH_SHELBY_FD	467	1. ROCKY RIDGE FD | 2. HOOVER FD
4703 WARRIOR JASPER RD	UNINCORPORATED	35062	HUMBER RD / TATE MILL RD	CORNER FD/BAGLEY (AUTOMATIC AID)	BAGLEY_CORNER AA	423	1. BAGLEY FD
4703 WOODFORD CIR	UNINCORPORATED	35022	WOODFORD WAY	MCADORY FD	MCADORY_FD_1	488	1. BESSEMER FD | 2. EASTERN VALLEY FD | 3. HELENA FD | 4. INDIAN FORD FD
4703 WOODFORD CIR	UNINCORPORATED	35023	VERIFY - CROSS STREETS UNAVAILABLE			488	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
4703 WOODS RD	UNINCORPORATED	35006	LAVENDER RD / THOMAS DR	NORTH JOHNS FD	NORTH JOHNS FIRE	489	1. ADGER FD
4704 12TH AVE N	BIRMINGHAM	35212	47TH ST N / 46TH PL N	BIRMINGHAM FD	0802	465	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
4704 13TH AVE N	BIRMINGHAM	35212	47TH ST N / 48TH ST N	BIRMINGHAM FD	0802	465	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
4704 2ND AVE S	BIRMINGHAM	35222	47TH ST S / 48TH ST S	BIRMINGHAM FD	1003	465	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
4704 3RD AVE S	BIRMINGHAM	35222	47TH ST S / 48TH ST S	BIRMINGHAM FD	1003	465	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
4704 40TH PL N	BIRMINGHAM	35217	HALE ST / 49TH CT N	BIRMINGHAM FD	2302	441	1. TARRANT FD
4704 41ST ST N	BIRMINGHAM	35217	PUBLIC ALY / HALE ST N	BIRMINGHAM FD	2302	441	1. TARRANT FD
4704 6TH AVE	BIRMINGHAM	35224	KNOXVILLE ST / PUBLIC ALY	BIRMINGHAM FD	1701	415	1. MINOR FD | 2. FAIRFIELD FD | 3. ADAMSVILLE FD | 4. PLEASANT GROVE FD | 5. MULGA FD | 6. MAYTOWN FD | 7. SYLVAN SPRINGS FD | 8. CONCORD FD | 9. BIRMINGPORT FD | 10. WEST JEFFERSON FD
4704 73RD ST N	BIRMINGHAM	35206	47TH AVE N / 48TH AVE N	BIRMINGHAM FD	1908	441	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
4704 74TH PL N	BIRMINGHAM	35206	47TH AVE N / 47TH PL N & 48TH AVE N	BIRMINGHAM FD	1908	441	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
4704 74TH ST N	BIRMINGHAM	35206	47TH AVE N / 48TH AVE N	BIRMINGHAM FD	1908	441	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
4704 7TH AVE	BIRMINGHAM	35224	KNOXVILLE ST / 8TH AVE & LEXINGTON ST	BIRMINGHAM FD	1701	415	1. MINOR FD | 2. FAIRFIELD FD | 3. ADAMSVILLE FD | 4. PLEASANT GROVE FD | 5. MULGA FD | 6. MAYTOWN FD | 7. SYLVAN SPRINGS FD | 8. CONCORD FD | 9. BIRMINGPORT FD | 10. WEST JEFFERSON FD
4704 9TH AVE	BIRMINGHAM	35224	PUBLIC ALY / KNOXVILLE ST	BIRMINGHAM FD	1701	415	1. MINOR FD | 2. FAIRFIELD FD | 3. PLEASANT GROVE FD | 4. ADAMSVILLE FD | 5. MULGA FD | 6. MAYTOWN FD | 7. SYLVAN SPRINGS FD | 8. CONCORD FD | 9. BIRMINGPORT FD | 10. WEST JEFFERSON FD
4704 ALLEN ST	UNINCORPORATED	35207	ALLEN CIR / N SMITHFIELD DR	NORTH SMITHFIELD FD	N_SMITHFIELD_FD_1	417	1. NORTH SMITHFIELD DEPARTMENT FD | 2. BIRMINGHAM FD
4704 AVENUE R	BIRMINGHAM	35208	VERIFY - CROSS STREETS UNAVAILABLE	BIRMINGHAM FD	2405	469	1. FAIRFIELD FD | 2. MIDFIELD FD
4704 AVENUE S	BIRMINGHAM	35208	VERIFY - CROSS STREETS UNAVAILABLE	BIRMINGHAM FD	2401	469	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
4704 AVENUE T	BIRMINGHAM	35208	VERIFY - CROSS STREETS UNAVAILABLE	BIRMINGHAM FD	2401	469	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
4704 BANKHEAD CT	BIRMINGHAM	35210	BUSH ST / CHESTNUT ST	BIRMINGHAM FD	2604	465	1. IRONDALE FD
4704 BOULDER DR	TRUSSVILLE	35173	CHALKVILLE RD N / STONEGATE LN	TRUSSVILLE FD (STATION 1)	TRUSS_104	444	1. BIRMINGHAM FD | 2. IRONDALE FD
4704 BRADLEY CIR	TRUSSVILLE		VERIFY - CROSS STREETS UNAVAILABLE	TRUSSVILLE FD (STATION 3)	TRUSS_301	444	1. ARGO FD
4704 BRYANT DR	IRONDALE	35210	ALTON RD	IRONDALE FD	IRONDALE_FD	447	1. BIRMINGHAM FD | 2. REX LAKE FD | 3. MOUNTAIN BROOK FD | 4. TRUSSVILLE FD
4704 CAHABA RIVER RD	BIRMINGHAM	35243	ACTON RD & COLONNADE PKWY / TIMBERLAKE RD	BIRMINGHAM FD/ROCKY RIDGE (AUTOMATIC AID)	RRFD_2_BHAM	467	1. ROCKY RIDGE FD
4704 CALDWELL MILL RD	UNINCORPORATED	35243	SHADY WATERS LN / FIVE OAKS LN		E102_R111	467	1. ROCKY RIDGE FD | 2. BIRMINGHAM FD | 3. HOOVER FD | 4. MOUNTAIN BROOK FD
4704 CHESHIRE CIR	UNINCORPORATED	35235	CHESHIRE LN S / CHESHIRE CT	CENTER POINT FD/TRUSSVILLE  FD (AUTOMATIC AID - STRUCTURE FIRES ONLY)	CPFD7_AA	447	1. BIRMINGHAM FD
4704 CLAIRMONT AVE	BIRMINGHAM	35222	PUBLIC ALY / LINWOOD CT	BIRMINGHAM FD	1007	465	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
4704 COLEMAN RD	NORTH JOHNS	35006	MAIN ST / NEW CASTLE RD	NORTH JOHNS FD	NORTH JOHNS FIRE	489	1. ADGER FD
4704 COURT R	BIRMINGHAM	35208	PUBLIC ALY / 47TH ST	BIRMINGHAM FD	2405	469	1. FAIRFIELD FD | 2. MIDFIELD FD
4704 COURT S	BIRMINGHAM	35208	47TH ST / 48TH ST	BIRMINGHAM FD	2401	469	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
4704 CRESTVIEW DR	GARDENDALE	35071	NORTHRIDGE DR & SPRINGDALE DR / SHADYVIEW CIR	GARDENDALE FD	GARDENDALE_FD	421	1. MOUNT OLIVE FD | 2. BROOKSIDE FD | 3. FULTONDALE FD | 4. FORESTDALE FD | 5. GLENNWOOD FD | 6. MORRIS FD
4704 GARDENIA TRCE	GARDENDALE	35117	GARDENIA TER	GARDENDALE FD	GARDENDALE_FD	421	1. MOUNT OLIVE FD | 2. BROOKSIDE FD | 3. FORESTDALE FD | 4. FULTONDALE FD | 5. GLENNWOOD FD | 6. MORRIS FD
4704 GARY AVE	FAIRFIELD	35064	47TH ST / 48TH ST	FAIRFIELD FD	FAIRFIELD_FD	VERIFY - NO BEAT MATCH	1. BIRMINGHAM FD | 2. MIDFIELD FD
4704 GUILFORD WAY	HOOVER	35242	VERIFY - CROSS STREETS UNAVAILABLE	HOOVER FD	HOOVER_FD	VERIFY - NO BEAT MATCH	1. BIRMINGHAM FD | 2. REX LAKE FD | 3. ROCKY RIDGE FD | 4. NORTH SHELBY FD | 5. HOMEWOOD FD | 6. HELENA FD | 7. BESSEMER FD | 8. INDIAN FORD FD
4704 HIGHGROVE DR	UNINCORPORATED	35022	HIGHGROVE CIR / EASTERN VALLEY RD	MCADORY FD	MCADORY_FD_1	487	1. BESSEMER FD | 2. EASTERN VALLEY FD | 3. INDIAN FORD FD | 4. HELENA FD
4704 HILLSIDE CT	UNINCORPORATED	35235	VERNON PKWY	CENTER POINT FD/TRUSSVILLE  FD (AUTOMATIC AID - STRUCTURE FIRES ONLY)	CPFD7_AA	447	1. BIRMINGHAM FD
4704 JEFFERSON AVE SW	BIRMINGHAM	35221	47TH ST SW / 48TH ST SW	BIRMINGHAM FD	2507	490	1. MIDFIELD FD | 2. LIPSCOMB FD
4704 LANE C	UNINCORPORATED	35020	LANE D & PEACHTREE ST & UNNAMED RD / PALMER AVE	NO FIRE COVERAGE	COUNTY NO FD	490	1. BRIGHTON FD | 2. MIDFIELD FD | 3. BIRMINGHAM FD | 4. FAIRFIELD FD | 5. BESSEMER FD | 6. LIPSCOMB FD | 7. HUEYTOWN FD | 8. PLEASANT GROVE FD | 9. HOOVER FD | 10. MINOR FD | 11. CONCORD FD | 12. HOMEWOOD FD | 13. EASTERN VALLEY FD | 14. ADAMSVILLE FD | 15. SYLVAN SPRINGS FD | 16. ROCKY RIDGE FD | 17. FORESTDALE FD | 18. MULGA FD | 19. MAYTOWN FD | 20. MCADORY FD | 21. MCCALLA FD | 22. INDIAN FORD FD | 23. BIRMINGPORT FD | 24. ADGER FD | 25. MOUNTAIN BROOK FD | 26. SHADY GROVE FD | 27. HELENA FD | 28. BROOKSIDE FD | 29. FULTONDALE FD | 30. TARRANT FD | 31. GRAYSVILLE FD | 32. WEST JEFFERSON FD | 33. LAKEVIEW FD | 34. REX LAKE FD | 35. IRONDALE FD | 36. MOUNT OLIVE FD | 37. GARDENDALE FD | 38. CARDIFF FD | 39. WARRIOR RIVER FD | 40. BAGLEY FD | 41. GLENNWOOD FD | 42. TRUSSVILLE FD | 43. CORNER FD | 44. PALMERDALE FD | 45. MORRIS FD | 46. KIMBERLY FD | 47. WARRIOR FD | 48. CANE CREEK FD | 49. COUNTY LINE FD | 50. ARGO FD
4704 LITTLE DR	BESSEMER	35022	PRINCE ST	BESSEMER FD	BESSEMER_FD	489	1. HUEYTOWN FD | 2. EASTERN VALLEY FD | 3. MCCALLA FD | 4. MCADORY FD | 5. BRIGHTON FD | 6. BIRMINGHAM FD | 7. LIPSCOMB FD | 8. INDIAN FORD FD | 9. HOOVER FD
4704 LONGWOOD CIR	GARDENDALE	35071	LENORA DR / FIELDSTOWN RD	GARDENDALE FD	GARDENDALE_FD	421	1. MOUNT OLIVE FD | 2. BROOKSIDE FD | 3. FORESTDALE FD | 4. FULTONDALE FD | 5. GLENNWOOD FD | 6. MORRIS FD
4704 MAIN ST	BRIGHTON	35020	47TH ST / PUBLIC ALY	BRIGHTON FD	BRIGHTON_FD	490	1. MIDFIELD FD | 2. BIRMINGHAM FD | 3. BESSEMER FD
4704 MCCLAIN ST	BRIGHTON	35020	6TH AVE / PUBLIC ALY	BRIGHTON FD	BRIGHTON_FD	490	1. BESSEMER FD | 2. MIDFIELD FD | 3. BIRMINGHAM FD
4704 NOTTINGHAM LN	UNINCORPORATED	35223	MILL SPRINGS RD / QUARTER STAFF RD	NO FIRE COVERAGE	COUNTY NO FD	465	1. MOUNTAIN BROOK FD | 2. IRONDALE FD | 3. BIRMINGHAM FD | 4. REX LAKE FD | 5. ROCKY RIDGE FD | 6. HOMEWOOD FD | 7. TARRANT FD | 8. HOOVER FD | 9. TRUSSVILLE FD | 10. FULTONDALE FD | 11. GARDENDALE FD | 12. FORESTDALE FD | 13. GLENNWOOD FD | 14. MINOR FD | 15. FAIRFIELD FD | 16. MIDFIELD FD | 17. ADAMSVILLE FD | 18. BROOKSIDE FD | 19. BESSEMER FD | 20. MOUNT OLIVE FD | 21. LIPSCOMB FD | 22. PALMERDALE FD | 23. BRIGHTON FD | 24. PLEASANT GROVE FD | 25. HELENA FD | 26. GRAYSVILLE FD | 27. HUEYTOWN FD | 28. MULGA FD | 29. ARGO FD | 30. CARDIFF FD | 31. MORRIS FD | 32. MAYTOWN FD | 33. INDIAN FORD FD | 34. SHADY GROVE FD | 35. EASTERN VALLEY FD | 36. SYLVAN SPRINGS FD | 37. KIMBERLY FD | 38. CONCORD FD | 39. MCADORY FD | 40. WEST JEFFERSON FD | 41. BAGLEY FD | 42. CORNER FD | 43. WARRIOR FD | 44. MCCALLA FD | 45. BIRMINGPORT FD | 46. COUNTY LINE FD | 47. CANE CREEK FD | 48. ADGER FD | 49. LAKEVIEW FD | 50. WARRIOR RIVER FD
4704 OLD BIRMINGHAM JASPER HWY	UNINCORPORATED	35062	VERIFY - CROSS STREETS UNAVAILABLE	CORNER FD/BAGLEY (AUTOMATIC AID)	BAGLEY_CORNER AA	423	1. BAGLEY FD
4704 OLD LOONEY MILL RD	UNINCORPORATED	35243	VERIFY - CROSS STREETS UNAVAILABLE		E102_R111	467	1. ROCKY RIDGE FD | 2. BIRMINGHAM FD | 3. HOOVER FD | 4. MOUNTAIN BROOK FD
4704 OLD RAILROAD RD	BESSEMER	35022	VERIFY - CROSS STREETS UNAVAILABLE	BESSEMER FD	BESSEMER_FD	487	1. BIRMINGHAM FD | 2. HOOVER FD | 3. EASTERN VALLEY FD | 4. MCADORY FD | 5. INDIAN FORD FD | 6. LIPSCOMB FD | 7. BRIGHTON FD | 8. HUEYTOWN FD | 9. MCCALLA FD
4704 OVERWOOD CIR	BIRMINGHAM	35222	LINCREST DR & OVERWOOD RD	BIRMINGHAM FD	1007	465	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
4704 PARK AVE SW	BIRMINGHAM	35221	47TH ST SW / 48TH ST SW	BIRMINGHAM FD	2507	490	1. MIDFIELD FD | 2. LIPSCOMB FD
4704 QUARTER STAFF RD	UNINCORPORATED	35223	NOTTINGHAM LN / MILL SPRINGS RD		MT BROOK FIRE DUES	465	1. MOUNTAIN BROOK FD | 2. BIRMINGHAM FD | 3. IRONDALE FD | 4. ROCKY RIDGE FD
4704 RENWOOD DR	CLAY	35126	OLD SPRINGVILLE RD	CENTER POINT FD	CPFD_7	448	1. TRUSSVILLE FD | 2. BIRMINGHAM FD
4704 RIVERBEND CIR	TRUSSVILLE	35173	HAPPY HOLLOW RD	TRUSSVILLE FD (STATION 4)	TRUSS_401	444	1. BIRMINGHAM FD
4704 ROSSER FARMS PKWY	UNINCORPORATED	35022	MEADOWS RIDGE TRL / ROSSER FARMS DR	EASTERN VALLEY FD	EVFD_1	487	1. MCADORY FD | 2. BESSEMER FD
4704 ROSSER LOOP DR	UNINCORPORATED	35022	ROSSER LN / ROSSER TRL	EASTERN VALLEY FD	EVFD_1	487	1. BESSEMER FD | 2. MCADORY FD
4704 S SHADES CREST RD	UNINCORPORATED	35022	GLEN GATE DR / ASBURY CIR	INDIAN FORD FD (SHELBY COUNTY)	INDIAN_FORD_FD	VERIFY - NO BEAT MATCH	1. HELENA FD | 2. HOOVER FD | 3. MCADORY FD | 4. BESSEMER FD
4704 SEMINOLE CIR	UNINCORPORATED	35243	CAHAWBA TRL / RIDGEWOOD AVE		E102_R111	467	1. ROCKY RIDGE FD | 2. HOOVER FD | 3. BIRMINGHAM FD | 4. MOUNTAIN BROOK FD
4704 SILAS AVE	HOOVER	35244	VERIFY - CROSS STREETS UNAVAILABLE	HOOVER FD	HOOVER_FD	487	1. BESSEMER FD | 2. ROCKY RIDGE FD | 3. BIRMINGHAM FD | 4. INDIAN FORD FD | 5. HELENA FD | 6. HOMEWOOD FD | 7. NORTH SHELBY FD | 8. REX LAKE FD
4704 SUMMER PLACE PKWY	HOOVER	35244	LORNA RD	HOOVER FD	HOOVER_FD	469	1. ROCKY RIDGE FD | 2. HELENA FD | 3. NORTH SHELBY FD | 4. BESSEMER FD | 5. BIRMINGHAM FD | 6. HOMEWOOD FD | 7. INDIAN FORD FD | 8. REX LAKE FD
4704 SYLVANER LN	UNINCORPORATED	35244	BURGUNDY DR / WINE RIDGE DR	NORTH SHELBY FD (SHELBY COUNTY)	NORTH_SHELBY_FD	467	1. HOOVER FD | 2. ROCKY RIDGE FD
4704 TERRACE S	BIRMINGHAM	35208	47TH ST / 48TH ST	BIRMINGHAM FD	2401	469	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
4704 TODD AVE SW	BIRMINGHAM	35221	47TH ST SW / 46TH ST SW & TODD AVE	BIRMINGHAM FD	2506	490	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
4704 TREE CROSSING PKWY	HOOVER	35244	JOHN HAWKINS PKWY / JOHN HAWKINS PKWY & TRACE CROSSINGS DR	HOOVER FD	HOOVER_FD	487	1. ROCKY RIDGE FD | 2. BESSEMER FD | 3. HELENA FD | 4. INDIAN FORD FD | 5. BIRMINGHAM FD | 6. NORTH SHELBY FD | 7. HOMEWOOD FD | 8. REX LAKE FD
4704 VINES AVE	BRIGHTON	35020	47TH ST & PUBLIC ALY / PUBLIC ALY	BRIGHTON FD	BRIGHTON_FD	490	1. MIDFIELD FD | 2. BESSEMER FD | 3. BIRMINGHAM FD
4705 12TH AVE N	BIRMINGHAM	35212	47TH ST N / 46TH PL N	BIRMINGHAM FD	0802	465	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
4705 13TH AVE N	BIRMINGHAM	35212	47TH ST N / 48TH ST N	BIRMINGHAM FD	0802	465	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
4705 14TH AVE N	BIRMINGHAM	35212	47TH ST N / 46TH WAY N	BIRMINGHAM FD	0802	465	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
4705 2ND AVE S	BIRMINGHAM	35222	47TH ST S / 48TH ST S	BIRMINGHAM FD	1003	465	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
4705 3RD AVE S	BIRMINGHAM	35222	47TH ST S / 48TH ST S	BIRMINGHAM FD	1003	465	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
4705 40TH PL N	BIRMINGHAM	35217	HALE ST / 49TH CT N	BIRMINGHAM FD	2302	441	1. TARRANT FD
4705 41ST ST N	BIRMINGHAM	35217	PUBLIC ALY / HALE ST N	BIRMINGHAM FD	2302	441	1. TARRANT FD
4705 4TH AVE S	BIRMINGHAM	35222	47TH ST S / 48TH ST S	BIRMINGHAM FD	1003	465	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
4705 6TH AVE S	BIRMINGHAM	35222	47TH PL S / PUBLIC ALY	BIRMINGHAM FD	1007	465	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
4705 73RD ST N	BIRMINGHAM	35206	47TH AVE N / 48TH AVE N	BIRMINGHAM FD	1908	441	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
4705 74TH PL N	BIRMINGHAM	35206	47TH AVE N / 47TH PL N & 48TH AVE N	BIRMINGHAM FD	1908	441	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
