8173 CARRINGTON DR	TRUSSVILLE	35173	LIV DR / CARRINGTON LN	TRUSSVILLE FD (STATION 3)	TRUSS_301	VERIFY - NO BEAT MATCH	1. ARGO FD
8173 HOPEWELL RD SE	BESSEMER	35022	MURPHY DR / NIXON RD	BESSEMER FD	BESSEMER_FD	487	1. EASTERN VALLEY FD | 2. MCADORY FD | 3. INDIAN FORD FD | 4. MCCALLA FD | 5. HOOVER FD | 6. BIRMINGHAM FD | 7. HUEYTOWN FD | 8. LIPSCOMB FD | 9. BRIGHTON FD
8173 JOHN GOGGANS RD	UNINCORPORATED	35062	VERIFY - CROSS STREETS UNAVAILABLE	CORNER FD/BAGLEY (AUTOMATIC AID)	BAGLEY_CORNER AA	423	1. BAGLEY FD
8173 RUGBY AVE	BIRMINGHAM	35206	82ND ST S / 82ND PL S	BIRMINGHAM FD	1904	447	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
8174 LYLE AVE	LEEDS	35094	LANE DR / LINDEN ST	LEEDS FD (BLOUNT COUNTY)	LEEDS_FD	447	1. TRUSSVILLE FD | 2. REX LAKE FD | 3. IRONDALE FD | 4. BIRMINGHAM FD
8174 NORTH LAKE DR	UNINCORPORATED	35173	VERIFY - CROSS STREETS UNAVAILABLE	NO FIRE COVERAGE	COUNTY NO FD	444	1. TRUSSVILLE FD | 2. ARGO FD | 3. BIRMINGHAM FD | 4. IRONDALE FD | 5. PALMERDALE FD | 6. REX LAKE FD | 7. GLENNWOOD FD | 8. FULTONDALE FD | 9. MOUNTAIN BROOK FD | 10. TARRANT FD | 11. GARDENDALE FD | 12. HOOVER FD | 13. ROCKY RIDGE FD | 14. KIMBERLY FD | 15. MORRIS FD | 16. COUNTY LINE FD | 17. MOUNT OLIVE FD | 18. HOMEWOOD FD | 19. WARRIOR FD | 20. FORESTDALE FD | 21. BROOKSIDE FD | 22. CANE CREEK FD | 23. ADAMSVILLE FD | 24. CORNER FD | 25. MINOR FD | 26. GRAYSVILLE FD | 27. CARDIFF FD | 28. FAIRFIELD FD | 29. MIDFIELD FD | 30. BAGLEY FD | 31. PLEASANT GROVE FD | 32. MULGA FD | 33. BESSEMER FD | 34. LIPSCOMB FD | 35. SHADY GROVE FD | 36. BRIGHTON FD | 37. MAYTOWN FD | 38. HELENA FD | 39. HUEYTOWN FD | 40. WEST JEFFERSON FD | 41. SYLVAN SPRINGS FD | 42. CONCORD FD | 43. INDIAN FORD FD | 44. EASTERN VALLEY FD | 45. BIRMINGPORT FD | 46. MCADORY FD | 47. MCCALLA FD | 48. ADGER FD | 49. LAKEVIEW FD | 50. WARRIOR RIVER FD
8174 TAYLORS FERRY RD	UNINCORPORATED	35023	CROSS CREEK WAY / VINES PL	CONCORD FD	CFD_1	497	1. BIRMINGPORT FD | 2. BIRMINGHAM FD | 3. WARRIOR RIVER FD | 4. HUEYTOWN FD
8175 BAGLEY RD	UNINCORPORATED	35062	JIM GOGGANS RD / TATE MILL RD	CORNER FD/BAGLEY (AUTOMATIC AID)	BAGLEY_CORNER AA	423	1. BAGLEY FD
8175 CHURCHILL AVE	LEEDS	35094	ANDERSON ST / PROMOTION PLZ	LEEDS FD (BLOUNT COUNTY)	LEEDS_FD	447	1. REX LAKE FD | 2. TRUSSVILLE FD | 3. BIRMINGHAM FD | 4. IRONDALE FD
8175 CYPRESS WAY	TRUSSVILLE	35173	SPRUCE CIR / PEPPERTREE CIR	TRUSSVILLE FD (STATION 3)	TRUSS_301	444	1. ARGO FD
8175 DUNNAVANT RD	LEEDS	35094	ELLIOTT LN / PEACH ST	LEEDS FD (BLOUNT COUNTY)	LEEDS_FD	465	1. REX LAKE FD | 2. BIRMINGHAM FD | 3. IRONDALE FD | 4. TRUSSVILLE FD
8175 GOODNER MOUNTAIN RD	UNINCORPORATED	35173	LILES LN / STONEYCREEK DR	NO FIRE COVERAGE	COUNTY NO FD	444	1. TRUSSVILLE FD | 2. ARGO FD | 3. PALMERDALE FD | 4. BIRMINGHAM FD | 5. IRONDALE FD | 6. GLENNWOOD FD | 7. FULTONDALE FD | 8. GARDENDALE FD | 9. REX LAKE FD | 10. COUNTY LINE FD | 11. KIMBERLY FD | 12. TARRANT FD | 13. MORRIS FD | 14. MOUNTAIN BROOK FD | 15. WARRIOR FD | 16. MOUNT OLIVE FD | 17. HOOVER FD | 18. ROCKY RIDGE FD | 19. CANE CREEK FD | 20. CORNER FD | 21. BROOKSIDE FD | 22. FORESTDALE FD | 23. HOMEWOOD FD | 24. ADAMSVILLE FD | 25. CARDIFF FD | 26. GRAYSVILLE FD | 27. BAGLEY FD | 28. MINOR FD | 29. FAIRFIELD FD | 30. MIDFIELD FD | 31. SHADY GROVE FD | 32. MULGA FD | 33. PLEASANT GROVE FD | 34. WEST JEFFERSON FD | 35. MAYTOWN FD | 36. LIPSCOMB FD | 37. BRIGHTON FD | 38. BESSEMER FD | 39. SYLVAN SPRINGS FD | 40. HUEYTOWN FD | 41. HELENA FD | 42. CONCORD FD | 43. BIRMINGPORT FD | 44. INDIAN FORD FD | 45. EASTERN VALLEY FD | 46. MCADORY FD | 47. MCCALLA FD | 48. ADGER FD | 49. WARRIOR RIVER FD | 50. LAKEVIEW FD
8175 HWY 31 N	MORRIS	35116	VERIFY - CROSS STREETS UNAVAILABLE	MORRIS FD	MORRIS_FD_1	VERIFY - NO BEAT MATCH	1. GARDENDALE FD | 2. KIMBERLY FD | 3. GLENNWOOD FD
8175 LOCK 17 RD	UNINCORPORATED	35023	GUTHRIE DR / JIM RANEY LN	CONCORD FD	CFD_1	497	1. HUEYTOWN FD | 2. BIRMINGPORT FD | 3. BIRMINGHAM FD | 4. WARRIOR RIVER FD
8175 OLD STOUTS RD	UNINCORPORATED	35116	OLD STOUTS RD / BANKS ST	MORRIS FD	MORRIS_FD_1	435	1. GARDENDALE FD | 2. KIMBERLY FD | 3. GLENNWOOD FD
8175 WEST HILL RD	PINSON	35126	VERIFY - CROSS STREETS UNAVAILABLE	PALMERDALE FD (STATION 2)	PFD_1	445	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
8176 ANDERSON DR	UNINCORPORATED	35116	MORRIS MAJESTIC RD	NO FIRE COVERAGE	COUNTY NO FD	435	1. KIMBERLY FD | 2. PALMERDALE FD | 3. GLENNWOOD FD | 4. MORRIS FD | 5. GARDENDALE FD | 6. WARRIOR FD | 7. MOUNT OLIVE FD | 8. COUNTY LINE FD | 9. FULTONDALE FD | 10. CANE CREEK FD | 11. CORNER FD | 12. BIRMINGHAM FD | 13. TARRANT FD | 14. BROOKSIDE FD | 15. TRUSSVILLE FD | 16. FORESTDALE FD | 17. BAGLEY FD | 18. GRAYSVILLE FD | 19. CARDIFF FD | 20. IRONDALE FD | 21. ADAMSVILLE FD | 22. ARGO FD | 23. WEST JEFFERSON FD | 24. REX LAKE FD | 25. MINOR FD | 26. MOUNTAIN BROOK FD | 27. SHADY GROVE FD | 28. MULGA FD | 29. MAYTOWN FD | 30. HOMEWOOD FD | 31. ROCKY RIDGE FD | 32. PLEASANT GROVE FD | 33. SYLVAN SPRINGS FD | 34. FAIRFIELD FD | 35. MIDFIELD FD | 36. HOOVER FD | 37. BIRMINGPORT FD | 38. CONCORD FD | 39. HUEYTOWN FD | 40. BRIGHTON FD | 41. LIPSCOMB FD | 42. BESSEMER FD | 43. EASTERN VALLEY FD | 44. ADGER FD | 45. HELENA FD | 46. WARRIOR RIVER FD | 47. INDIAN FORD FD | 48. MCADORY FD | 49. MCCALLA FD | 50. LAKEVIEW FD
8176 BROOKS RD	UNINCORPORATED	35116	HAPPY TOP RD	PALMERDALE FD (STATION 2)	PFD_2	VERIFY - NO BEAT MATCH	1. GLENNWOOD FD | 2. KIMBERLY FD
8176 BROOKWOOD RD	PINSON	35126	MILES SPRING RD / COUNTRY RD	PALMERDALE FD (STATION 2)	PFD_1	445	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
8176 CALDWELL DR	TRUSSVILLE	35173	OLD HIGHWAY 31 N & YEAGER DR / OLD HIGHWAY 31 N	TRUSSVILLE FD (STATION 3)	TRUSS_301	444	1. ARGO FD
8176 CARRINGTON DR	TRUSSVILLE	35173	LIV DR / CARRINGTON WAY	TRUSSVILLE FD (STATION 3)	TRUSS_301	VERIFY - NO BEAT MATCH	1. ARGO FD
8176 CAVERN RD	UNINCORPORATED	35173	MACK HICKS RD / HIGHLAND DR	CENTER POINT FD	CPFD_6	443	1. PALMERDALE FD | 2. TRUSSVILLE FD
8176 NORTH LAKE DR	UNINCORPORATED	35173	VERIFY - CROSS STREETS UNAVAILABLE	NO FIRE COVERAGE	COUNTY NO FD	444	1. TRUSSVILLE FD | 2. ARGO FD | 3. BIRMINGHAM FD | 4. IRONDALE FD | 5. PALMERDALE FD | 6. REX LAKE FD | 7. GLENNWOOD FD | 8. FULTONDALE FD | 9. MOUNTAIN BROOK FD | 10. TARRANT FD | 11. GARDENDALE FD | 12. HOOVER FD | 13. ROCKY RIDGE FD | 14. KIMBERLY FD | 15. MORRIS FD | 16. COUNTY LINE FD | 17. MOUNT OLIVE FD | 18. HOMEWOOD FD | 19. WARRIOR FD | 20. FORESTDALE FD | 21. BROOKSIDE FD | 22. CANE CREEK FD | 23. CORNER FD | 24. ADAMSVILLE FD | 25. MINOR FD | 26. GRAYSVILLE FD | 27. CARDIFF FD | 28. FAIRFIELD FD | 29. MIDFIELD FD | 30. BAGLEY FD | 31. PLEASANT GROVE FD | 32. MULGA FD | 33. BESSEMER FD | 34. SHADY GROVE FD | 35. LIPSCOMB FD | 36. BRIGHTON FD | 37. MAYTOWN FD | 38. HELENA FD | 39. HUEYTOWN FD | 40. WEST JEFFERSON FD | 41. SYLVAN SPRINGS FD | 42. CONCORD FD | 43. INDIAN FORD FD | 44. EASTERN VALLEY FD | 45. BIRMINGPORT FD | 46. MCADORY FD | 47. MCCALLA FD | 48. ADGER FD | 49. LAKEVIEW FD | 50. WARRIOR RIVER FD
8176 RUGBY AVE	BIRMINGHAM	35206	82ND ST S / 7TH AVE S	BIRMINGHAM FD	1904	447	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
8176 WEST HILL RD	PINSON	35126	VERIFY - CROSS STREETS UNAVAILABLE	PALMERDALE FD (STATION 2)	PFD_1	445	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
8177 CALDWELL DR	TRUSSVILLE	35173	OLD HIGHWAY 31 N & YEAGER DR / OLD HIGHWAY 31 N	TRUSSVILLE FD (STATION 3)	TRUSS_301	444	1. ARGO FD
8177 CARRINGTON DR	TRUSSVILLE	35173	LIV DR / CARRINGTON LN	TRUSSVILLE FD (STATION 3)	TRUSS_301	VERIFY - NO BEAT MATCH	1. ARGO FD
8177 CEDAR MOUNTAIN RD	UNINCORPORATED	35126	EMERALD LAKE DR E / EMERALD LAKE DR W	PALMERDALE FD (STATION 2)	PFD_1	443	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
8177 EMERALD LAKE DR W	UNINCORPORATED	35126	FOREST LN / CEDAR MOUNTAIN RD	PALMERDALE FD (STATION 2)	PFD_1	443	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
8177 JOHN GOGGANS RD	UNINCORPORATED	35062	VERIFY - CROSS STREETS UNAVAILABLE	CORNER FD/BAGLEY (AUTOMATIC AID)	BAGLEY_CORNER AA	423	1. BAGLEY FD
8177 MICKLEWRIGHT RD	UNINCORPORATED	35173	JENNY WREN LN / ADVENT CUT OFF CIR	ARGO FD (ST CLAIR COUNTY)	ARGO_FD	VERIFY - NO BEAT MATCH	1. TRUSSVILLE FD
8177 RUGBY AVE	BIRMINGHAM	35206	82ND ST S / 7TH AVE S	BIRMINGHAM FD	1904	447	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
8178 BIRMINGPORT RD	BIRMINGHAM	35118	ATWOOD FERRY RD / JETT TOWN RD	BIRMINGHAM FD	1701	419	1. BIRMINGPORT FD | 2. WEST JEFFERSON FD | 3. CONCORD FD | 4. SYLVAN SPRINGS FD | 5. ADAMSVILLE FD | 6. MAYTOWN FD | 7. MINOR FD | 8. PLEASANT GROVE FD | 9. MULGA FD | 10. FAIRFIELD FD
8178 CAVERN RD	UNINCORPORATED	35173	MACK HICKS RD / HIGHLAND DR	CENTER POINT FD	CPFD_6	443	1. PALMERDALE FD | 2. TRUSSVILLE FD
8178 GADSDEN HWY	TRUSSVILLE	35173	MARY MUNGER RD / CARRINGTON DR	TRUSSVILLE FD (STATION 3)	TRUSS_301	444	1. ARGO FD
8178 LYLE AVE	LEEDS	35094	LANE DR / LINDEN ST	LEEDS FD (BLOUNT COUNTY)	LEEDS_FD	447	1. TRUSSVILLE FD | 2. REX LAKE FD | 3. IRONDALE FD | 4. BIRMINGHAM FD
8179 ADVENT CUT OFF RD	UNINCORPORATED	35173	ADVENT CIR / TRAILS END LN	ARGO FD (ST CLAIR COUNTY)	ARGO_FD	444	1. TRUSSVILLE FD
8179 CHURCHILL AVE	LEEDS	35094	ANDERSON ST / HARDING ST	LEEDS FD (BLOUNT COUNTY)	LEEDS_FD	447	1. REX LAKE FD | 2. TRUSSVILLE FD | 3. BIRMINGHAM FD | 4. IRONDALE FD
8179 CYPRESS WAY	TRUSSVILLE	35173	SPRUCE CIR / PEPPERTREE CIR	TRUSSVILLE FD (STATION 3)	TRUSS_301	444	1. ARGO FD
8179 ROUSE RD	UNINCORPORATED	35180	LAKE RD / WARRIOR JASPER RD	MOUNT HIGH FD (BLOUNT COUNTY)	Mount High	420	1. CANE CREEK FD | 2. WARRIOR FD | 3. CORNER FD
8179 RUGBY AVE	BIRMINGHAM	35206	82ND ST S / 7TH AVE S	BIRMINGHAM FD	1904	447	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
8179 WILLOWBROOKE TER	TRUSSVILLE	35173	WILLOWBROOKE CIR / N LAKE DR	TRUSSVILLE FD (STATION 3)	TRUSS_301	444	1. ARGO FD
818 10TH ST SW	BIRMINGHAM	35211	PUBLIC ALY / MCMILLAN AVE SW	BIRMINGHAM FD	2104	469	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
818 11TH PL N	BIRMINGHAM	35204	PUBLIC ALY / REV ABRAHAM WOODS JR BLVD	BIRMINGHAM FD	0610	469	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
818 12TH ST N	BIRMINGHAM	35204	PUBLIC ALY / REV ABRAHAM WOODS JR BLVD	BIRMINGHAM FD	0610	469	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
818 14TH AVE N	BESSEMER	35020	CEDAR HILL RD / 11TH ST N	BESSEMER FD	BESSEMER_FD	487	1. HUEYTOWN FD | 2. EASTERN VALLEY FD | 3. BRIGHTON FD | 4. BIRMINGHAM FD | 5. LIPSCOMB FD | 6. MCCALLA FD | 7. MCADORY FD | 8. HOOVER FD | 9. INDIAN FORD FD
818 14TH ST N	BESSEMER	35020	PUBLIC ALY / 9TH AVE N	BESSEMER FD	BESSEMER_FD	487	1. HUEYTOWN FD | 2. EASTERN VALLEY FD | 3. BRIGHTON FD | 4. BIRMINGHAM FD | 5. LIPSCOMB FD | 6. HOOVER FD | 7. MCADORY FD | 8. MCCALLA FD | 9. INDIAN FORD FD
818 16TH AVE W	BIRMINGHAM	35204	8TH ST W / ARKADELPHIA RD W	BIRMINGHAM FD	1409	417	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
818 16TH PL	BIRMINGHAM	35211	MCMILLAN AVE SW / 16TH PL SW	BIRMINGHAM FD	1501	469	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
818 18TH WAY SW	BIRMINGHAM	35211	EUREKA AVE SW / MCMILLON AVE	BIRMINGHAM FD	1501	469	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
818 19TH ST N	BESSEMER	35020	PUBLIC ALY / 9TH AVE N	BESSEMER FD	BESSEMER_FD	VERIFY - NO BEAT MATCH	1. BRIGHTON FD | 2. HUEYTOWN FD | 3. BIRMINGHAM FD | 4. LIPSCOMB FD | 5. EASTERN VALLEY FD | 6. HOOVER FD | 7. MCADORY FD | 8. MCCALLA FD | 9. INDIAN FORD FD
818 19TH ST SW	BIRMINGHAM	35211	EUREKA AVE SW / MCMILLON AVE & STEINER AVE SW	BIRMINGHAM FD	1501	469	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
818 25TH ST N	BESSEMER	35020	PUBLIC ALY / 25TH ST & 9TH AVE N	BESSEMER FD	BESSEMER_FD	490	1. BRIGHTON FD | 2. BIRMINGHAM FD | 3. LIPSCOMB FD | 4. HUEYTOWN FD | 5. EASTERN VALLEY FD | 6. HOOVER FD | 7. MCADORY FD | 8. MCCALLA FD | 9. INDIAN FORD FD
818 39TH ST N	BIRMINGHAM	35222	9TH AVE N / 8TH AVE N	BIRMINGHAM FD	0801	465	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
818 3RD AVE N	BESSEMER	35020	PUBLIC ALY / 8TH AVE N & 8TH ST N	BESSEMER FD	BESSEMER_FD	487	1. EASTERN VALLEY FD | 2. HUEYTOWN FD | 3. BIRMINGHAM FD | 4. BRIGHTON FD | 5. LIPSCOMB FD | 6. MCADORY FD | 7. MCCALLA FD | 8. HOOVER FD | 9. INDIAN FORD FD
818 44TH ST W	BIRMINGHAM	35208	44TH ST & PUBLIC ALY / AVENUE H	BIRMINGHAM FD	2403	469	1. FAIRFIELD FD
818 45TH PL N	BIRMINGHAM	35212	8TH CT N / 8TH TER	BIRMINGHAM FD	0802	465	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
818 4TH AVE W	BIRMINGHAM	35204	9TH ST W / PRINCETON PKWY W	BIRMINGHAM FD	1404	469	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
818 4TH CT W	BIRMINGHAM	35204	PRINCETON PKWY W / 9TH ST W	BIRMINGHAM FD	1404	469	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
818 6TH ST N	BIRMINGHAM	35204	3RD AVE N & 6TH ST / 2ND AVE N & PUBLIC ALY	BIRMINGHAM FD	0604	469	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
818 6TH ST W	BIRMINGHAM	35204	8TH CT W / 8TH AVE W	BIRMINGHAM FD	1407	469	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
818 7TH ST SE	GRAYSVILLE	35073	7TH PL SE / 9TH AVE SE	GRAYSVILLE FD	GRAYSVILLE FD	425	1. ADAMSVILLE FD | 2. BROOKSIDE FD | 3. FORESTDALE FD | 4. WEST JEFFERSON FD | 5. BAGLEY FD
818 81ST ST S	BIRMINGHAM	35206	9TH AVE S / 8TH AVE S	BIRMINGHAM FD	1903	447	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
818 83RD ST S	BIRMINGHAM	35206	PUBLIC ALY / 9TH AVE S	BIRMINGHAM FD	1904	447	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
818 85TH ST S	BIRMINGHAM	35206	9TH AVE S / 8TH AVE S	BIRMINGHAM FD	1904	447	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
818 8TH ST	MIDFIELD	35228	PUBLIC ALY / 9TH AVE	MIDFIELD FD	MIDFIELD_FD	490	1. FAIRFIELD FD | 2. BRIGHTON FD | 3. BIRMINGHAM FD
818 ALABAMA AVE	BESSEMER	35020	9TH ST N & 9TH ST S / 9TH ST S	BESSEMER FD	BESSEMER_FD	487	1. EASTERN VALLEY FD | 2. BIRMINGHAM FD | 3. HUEYTOWN FD | 4. BRIGHTON FD | 5. LIPSCOMB FD | 6. MCADORY FD | 7. HOOVER FD | 8. MCCALLA FD | 9. INDIAN FORD FD
818 APPALACHEE ST	BIRMINGHAM	35222	14TH AVE N & APALACHEE ST / I20 I59	BIRMINGHAM FD	0801	465	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
818 ARKADELPHIA RD	WARRIOR	35180	OLD HICKORY RD / ALLBRITTON RD	WARRIOR FD	WARRIOR_FD	420	1. CANE CREEK FD | 2. CORNER FD | 3. KIMBERLY FD
818 BAHIA LN	UNINCORPORATED	35023	CLOVER DR / UNNAMED LN	CONCORD FD	CFD_1	489	1. HUEYTOWN FD | 2. BIRMINGHAM FD | 3. BIRMINGPORT FD | 4. WARRIOR RIVER FD
818 BAINBRIDGE WAY	IRONDALE	35210	BAINBRIDGE PL / BAINBRIDGE CT	IRONDALE FD	IRONDALE_FD	465	1. REX LAKE FD | 2. MOUNTAIN BROOK FD | 3. BIRMINGHAM FD | 4. TRUSSVILLE FD
818 BEACON DR	FAIRFIELD	35064	BELWOOD CIR / GREENBRIAR RD	FAIRFIELD FD	FAIRFIELD_FD	493	1. BIRMINGHAM FD | 2. MIDFIELD FD
818 BEAR TRCE	HOOVER	35226	BEAVER LN / CRYSTAL CIR	HOOVER FD	HOOVER_FD	487	1. ROCKY RIDGE FD | 2. BESSEMER FD | 3. HELENA FD | 4. BIRMINGHAM FD | 5. INDIAN FORD FD | 6. HOMEWOOD FD | 7. NORTH SHELBY FD | 8. REX LAKE FD
818 BELVIEW ST	UNINCORPORATED	35020	HOLLY AVE & SADLER AVE / 2ND ST & POTTER AVE	EASTERN VALLEY FD	EVFD_1	487	1. BESSEMER FD | 2. MCADORY FD
818 BRANDY CIR	UNINCORPORATED	35214	BRANDY PL / MIAMI PL	FORESTDALE FD	FORESTDALE_FD	417	1. BIRMINGHAM FD | 2. ADAMSVILLE FD | 3. BROOKSIDE FD | 4. GRAYSVILLE FD | 5. MOUNT OLIVE FD | 6. GARDENDALE FD
818 BROOKWOOD VLG	HOMEWOOD	35209	SHADES CREEK PKWY / HIGHWAY 280 E	HOMEWOOD FD	HOMEWOOD_FD	467	1. ROCKY RIDGE FD | 2. MOUNTAIN BROOK FD | 3. BIRMINGHAM FD | 4. HOOVER FD
818 BYNUM ST	BESSEMER	35020	MCKINNON CT / DERAMUS CT	BESSEMER FD	BESSEMER_FD	490	1. BIRMINGHAM FD | 2. LIPSCOMB FD | 3. EASTERN VALLEY FD | 4. BRIGHTON FD | 5. HOOVER FD | 6. HUEYTOWN FD | 7. MCADORY FD | 8. INDIAN FORD FD | 9. MCCALLA FD
818 BYRON WAY	HOOVER	35226	VERIFY - CROSS STREETS UNAVAILABLE	HOOVER FD	HOOVER_FD	469	1. ROCKY RIDGE FD | 2. HOMEWOOD FD | 3. BIRMINGHAM FD | 4. BESSEMER FD | 5. NORTH SHELBY FD | 6. HELENA FD | 7. REX LAKE FD | 8. INDIAN FORD FD
818 CAHABA RIVER PARC	UNINCORPORATED	35243	CAHABA RIVER RD		E102_R111	467	1. ROCKY RIDGE FD | 2. BIRMINGHAM FD | 3. HOOVER FD | 4. MOUNTAIN BROOK FD
818 CHALKVILLE RD N	TRUSSVILLE	35173	SKYLINE DR / SNAKE HILL RD	TRUSSVILLE FD (STATION 1)	TRUSS_104	447	1. BIRMINGHAM FD | 2. IRONDALE FD
818 CHAPEL CREEK LN	FULTONDALE	35068	CHAPEL CREEK CT / CHAPEL CREEK WAY	FULT ST	FULT_ST2	417	1. FULTONDALE FD | 2. BIRMINGHAM FD | 3. GARDENDALE FD
818 CHERRY ST	UNINCORPORATED	35224	PUBLIC ALY / CENTRAL AVE	MINOR FD	MINOR_FD_1	498	1. BIRMINGHAM FD | 2. ADAMSVILLE FD | 3. PLEASANT GROVE FD | 4. MULGA FD | 5. MAYTOWN FD
818 COCHISE TRL	UNINCORPORATED	35214	ECHOLS DR / HERON DR	FORESTDALE FD	FORESTDALE_FD	417	1. BIRMINGHAM FD | 2. ADAMSVILLE FD | 3. BROOKSIDE FD | 4. GRAYSVILLE FD | 5. MOUNT OLIVE FD | 6. GARDENDALE FD
818 COLLEGE AVE	HOMEWOOD	35209	PUBLIC ALY / VIRGINIA DR	HOMEWOOD FD	HOMEWOOD_FD	469	1. BIRMINGHAM FD | 2. HOOVER FD | 3. ROCKY RIDGE FD | 4. MOUNTAIN BROOK FD
818 COLUMBIANA RD	HOMEWOOD	35209	GREEN SPRINGS HWY & RALEIGH AVE / ACCESS RD	HOMEWOOD FD	HOMEWOOD_FD	VERIFY - NO BEAT MATCH	1. BIRMINGHAM FD | 2. HOOVER FD | 3. ROCKY RIDGE FD | 4. MOUNTAIN BROOK FD
818 CROWNE RESERVE DR	HOOVER	35244	VERIFY - CROSS STREETS UNAVAILABLE	HOOVER FD	HOOVER_FD	487	1. ROCKY RIDGE FD | 2. HELENA FD | 3. BESSEMER FD | 4. NORTH SHELBY FD | 5. BIRMINGHAM FD | 6. HOMEWOOD FD | 7. INDIAN FORD FD | 8. REX LAKE FD
818 DANDRIDGE RD	BIRMINGHAM	35020	EAGAN LN / AIRVIEW ST	BIRMINGHAM FD	2506	490	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
818 DANTON LN	IRONDALE	35210	DIXIELAND RD / CORNELL DR	IRONDALE FD	IRONDALE_FD	465	1. MOUNTAIN BROOK FD | 2. BIRMINGHAM FD | 3. REX LAKE FD | 4. TRUSSVILLE FD
818 ELIZABETH DR	BIRMINGHAM	35215	ROEBUCK DR / BISHOP DR	BIRMINGHAM FD	2705	441	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
818 ESSEX RD	BIRMINGHAM	35222	ESSEX RD W / 9TH AVE	BIRMINGHAM FD	2203	465	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
818 FAIRFAX AVE	BESSEMER	35020	9TH ST S / 8TH ST S	BESSEMER FD	BESSEMER_FD	487	1. EASTERN VALLEY FD | 2. BIRMINGHAM FD | 3. HUEYTOWN FD | 4. LIPSCOMB FD | 5. BRIGHTON FD | 6. HOOVER FD | 7. MCADORY FD | 8. MCCALLA FD | 9. INDIAN FORD FD
818 FARRINGTON DR	UNINCORPORATED	35215	CREEK LN NE	CENTER POINT FD	CPFD_2	440	1. BIRMINGHAM FD
818 FLORENTINE DR	UNINCORPORATED	35215	SPRING VILLA CIR / SPRINGVILLE RD	CENTER POINT FD/BIRMINGHAM FD (AUTOMATIC AID)	CPFD_13 BIRM	439	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
818 FORREST DR	HOMEWOOD	35209	BROADWAY ST / PUBLIC ALY	HOMEWOOD FD	HOMEWOOD_FD	469	1. BIRMINGHAM FD | 2. HOOVER FD | 3. ROCKY RIDGE FD | 4. MOUNTAIN BROOK FD
818 FRANKLIN AVE	BIRMINGHAM	35211	AVENUE H & PUBLIC ALY / PUBLIC ALY	BIRMINGHAM FD	2104	VERIFY - NO BEAT MATCH	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
818 GARDENS PL	HOOVER	35216	VERIFY - CROSS STREETS UNAVAILABLE	HOOVER FD	HOOVER_FD	467	1. ROCKY RIDGE FD | 2. NORTH SHELBY FD | 3. BESSEMER FD | 4. HOMEWOOD FD | 5. HELENA FD | 6. BIRMINGHAM FD | 7. REX LAKE FD | 8. INDIAN FORD FD
